,id,city,img,label
642,cologne_000056_000019_,cologne,cologne_000056_000019_leftImg8bit.png,cologne_000056_000019_gtFine_labelIds.png
643,cologne_000057_000019_,cologne,cologne_000057_000019_leftImg8bit.png,cologne_000057_000019_gtFine_labelIds.png
644,cologne_000058_000019_,cologne,cologne_000058_000019_leftImg8bit.png,cologne_000058_000019_gtFine_labelIds.png
645,cologne_000059_000019_,cologne,cologne_000059_000019_leftImg8bit.png,cologne_000059_000019_gtFine_labelIds.png
646,cologne_000060_000019_,cologne,cologne_000060_000019_leftImg8bit.png,cologne_000060_000019_gtFine_labelIds.png
647,cologne_000061_000019_,cologne,cologne_000061_000019_leftImg8bit.png,cologne_000061_000019_gtFine_labelIds.png
648,cologne_000062_000019_,cologne,cologne_000062_000019_leftImg8bit.png,cologne_000062_000019_gtFine_labelIds.png
649,cologne_000063_000019_,cologne,cologne_000063_000019_leftImg8bit.png,cologne_000063_000019_gtFine_labelIds.png
650,cologne_000064_000019_,cologne,cologne_000064_000019_leftImg8bit.png,cologne_000064_000019_gtFine_labelIds.png
651,cologne_000065_000019_,cologne,cologne_000065_000019_leftImg8bit.png,cologne_000065_000019_gtFine_labelIds.png
652,cologne_000066_000019_,cologne,cologne_000066_000019_leftImg8bit.png,cologne_000066_000019_gtFine_labelIds.png
653,cologne_000067_000019_,cologne,cologne_000067_000019_leftImg8bit.png,cologne_000067_000019_gtFine_labelIds.png
654,cologne_000068_000019_,cologne,cologne_000068_000019_leftImg8bit.png,cologne_000068_000019_gtFine_labelIds.png
655,cologne_000069_000019_,cologne,cologne_000069_000019_leftImg8bit.png,cologne_000069_000019_gtFine_labelIds.png
656,cologne_000070_000019_,cologne,cologne_000070_000019_leftImg8bit.png,cologne_000070_000019_gtFine_labelIds.png
657,cologne_000071_000019_,cologne,cologne_000071_000019_leftImg8bit.png,cologne_000071_000019_gtFine_labelIds.png
658,cologne_000072_000019_,cologne,cologne_000072_000019_leftImg8bit.png,cologne_000072_000019_gtFine_labelIds.png
659,cologne_000073_000019_,cologne,cologne_000073_000019_leftImg8bit.png,cologne_000073_000019_gtFine_labelIds.png
660,cologne_000074_000019_,cologne,cologne_000074_000019_leftImg8bit.png,cologne_000074_000019_gtFine_labelIds.png
661,cologne_000075_000019_,cologne,cologne_000075_000019_leftImg8bit.png,cologne_000075_000019_gtFine_labelIds.png
662,cologne_000076_000019_,cologne,cologne_000076_000019_leftImg8bit.png,cologne_000076_000019_gtFine_labelIds.png
663,cologne_000077_000019_,cologne,cologne_000077_000019_leftImg8bit.png,cologne_000077_000019_gtFine_labelIds.png
664,cologne_000078_000019_,cologne,cologne_000078_000019_leftImg8bit.png,cologne_000078_000019_gtFine_labelIds.png
665,cologne_000079_000019_,cologne,cologne_000079_000019_leftImg8bit.png,cologne_000079_000019_gtFine_labelIds.png
666,cologne_000080_000019_,cologne,cologne_000080_000019_leftImg8bit.png,cologne_000080_000019_gtFine_labelIds.png
667,cologne_000081_000019_,cologne,cologne_000081_000019_leftImg8bit.png,cologne_000081_000019_gtFine_labelIds.png
668,cologne_000082_000019_,cologne,cologne_000082_000019_leftImg8bit.png,cologne_000082_000019_gtFine_labelIds.png
669,cologne_000083_000019_,cologne,cologne_000083_000019_leftImg8bit.png,cologne_000083_000019_gtFine_labelIds.png
670,cologne_000084_000019_,cologne,cologne_000084_000019_leftImg8bit.png,cologne_000084_000019_gtFine_labelIds.png
671,cologne_000085_000019_,cologne,cologne_000085_000019_leftImg8bit.png,cologne_000085_000019_gtFine_labelIds.png
672,cologne_000086_000019_,cologne,cologne_000086_000019_leftImg8bit.png,cologne_000086_000019_gtFine_labelIds.png
673,cologne_000087_000019_,cologne,cologne_000087_000019_leftImg8bit.png,cologne_000087_000019_gtFine_labelIds.png
674,cologne_000088_000019_,cologne,cologne_000088_000019_leftImg8bit.png,cologne_000088_000019_gtFine_labelIds.png
675,cologne_000089_000019_,cologne,cologne_000089_000019_leftImg8bit.png,cologne_000089_000019_gtFine_labelIds.png
676,cologne_000090_000019_,cologne,cologne_000090_000019_leftImg8bit.png,cologne_000090_000019_gtFine_labelIds.png
677,cologne_000091_000019_,cologne,cologne_000091_000019_leftImg8bit.png,cologne_000091_000019_gtFine_labelIds.png
678,cologne_000092_000019_,cologne,cologne_000092_000019_leftImg8bit.png,cologne_000092_000019_gtFine_labelIds.png
679,cologne_000093_000019_,cologne,cologne_000093_000019_leftImg8bit.png,cologne_000093_000019_gtFine_labelIds.png
680,cologne_000094_000019_,cologne,cologne_000094_000019_leftImg8bit.png,cologne_000094_000019_gtFine_labelIds.png
681,cologne_000095_000019_,cologne,cologne_000095_000019_leftImg8bit.png,cologne_000095_000019_gtFine_labelIds.png
682,cologne_000096_000019_,cologne,cologne_000096_000019_leftImg8bit.png,cologne_000096_000019_gtFine_labelIds.png
683,cologne_000097_000019_,cologne,cologne_000097_000019_leftImg8bit.png,cologne_000097_000019_gtFine_labelIds.png
684,cologne_000098_000019_,cologne,cologne_000098_000019_leftImg8bit.png,cologne_000098_000019_gtFine_labelIds.png
685,cologne_000099_000019_,cologne,cologne_000099_000019_leftImg8bit.png,cologne_000099_000019_gtFine_labelIds.png
686,cologne_000100_000019_,cologne,cologne_000100_000019_leftImg8bit.png,cologne_000100_000019_gtFine_labelIds.png
687,cologne_000101_000019_,cologne,cologne_000101_000019_leftImg8bit.png,cologne_000101_000019_gtFine_labelIds.png
688,cologne_000102_000019_,cologne,cologne_000102_000019_leftImg8bit.png,cologne_000102_000019_gtFine_labelIds.png
689,cologne_000103_000019_,cologne,cologne_000103_000019_leftImg8bit.png,cologne_000103_000019_gtFine_labelIds.png
690,cologne_000104_000019_,cologne,cologne_000104_000019_leftImg8bit.png,cologne_000104_000019_gtFine_labelIds.png
691,cologne_000105_000019_,cologne,cologne_000105_000019_leftImg8bit.png,cologne_000105_000019_gtFine_labelIds.png
692,cologne_000106_000019_,cologne,cologne_000106_000019_leftImg8bit.png,cologne_000106_000019_gtFine_labelIds.png
693,cologne_000107_000019_,cologne,cologne_000107_000019_leftImg8bit.png,cologne_000107_000019_gtFine_labelIds.png
694,cologne_000108_000019_,cologne,cologne_000108_000019_leftImg8bit.png,cologne_000108_000019_gtFine_labelIds.png
695,cologne_000109_000019_,cologne,cologne_000109_000019_leftImg8bit.png,cologne_000109_000019_gtFine_labelIds.png
696,cologne_000110_000019_,cologne,cologne_000110_000019_leftImg8bit.png,cologne_000110_000019_gtFine_labelIds.png
697,cologne_000111_000019_,cologne,cologne_000111_000019_leftImg8bit.png,cologne_000111_000019_gtFine_labelIds.png
698,cologne_000112_000019_,cologne,cologne_000112_000019_leftImg8bit.png,cologne_000112_000019_gtFine_labelIds.png
699,cologne_000113_000019_,cologne,cologne_000113_000019_leftImg8bit.png,cologne_000113_000019_gtFine_labelIds.png
700,cologne_000114_000019_,cologne,cologne_000114_000019_leftImg8bit.png,cologne_000114_000019_gtFine_labelIds.png
701,cologne_000115_000019_,cologne,cologne_000115_000019_leftImg8bit.png,cologne_000115_000019_gtFine_labelIds.png
702,cologne_000116_000019_,cologne,cologne_000116_000019_leftImg8bit.png,cologne_000116_000019_gtFine_labelIds.png
703,cologne_000117_000019_,cologne,cologne_000117_000019_leftImg8bit.png,cologne_000117_000019_gtFine_labelIds.png
704,cologne_000118_000019_,cologne,cologne_000118_000019_leftImg8bit.png,cologne_000118_000019_gtFine_labelIds.png
705,cologne_000119_000019_,cologne,cologne_000119_000019_leftImg8bit.png,cologne_000119_000019_gtFine_labelIds.png
706,cologne_000120_000019_,cologne,cologne_000120_000019_leftImg8bit.png,cologne_000120_000019_gtFine_labelIds.png
707,cologne_000121_000019_,cologne,cologne_000121_000019_leftImg8bit.png,cologne_000121_000019_gtFine_labelIds.png
708,cologne_000122_000019_,cologne,cologne_000122_000019_leftImg8bit.png,cologne_000122_000019_gtFine_labelIds.png
709,cologne_000123_000019_,cologne,cologne_000123_000019_leftImg8bit.png,cologne_000123_000019_gtFine_labelIds.png
710,cologne_000124_000019_,cologne,cologne_000124_000019_leftImg8bit.png,cologne_000124_000019_gtFine_labelIds.png
711,cologne_000125_000019_,cologne,cologne_000125_000019_leftImg8bit.png,cologne_000125_000019_gtFine_labelIds.png
712,cologne_000126_000019_,cologne,cologne_000126_000019_leftImg8bit.png,cologne_000126_000019_gtFine_labelIds.png
713,cologne_000127_000019_,cologne,cologne_000127_000019_leftImg8bit.png,cologne_000127_000019_gtFine_labelIds.png
714,cologne_000128_000019_,cologne,cologne_000128_000019_leftImg8bit.png,cologne_000128_000019_gtFine_labelIds.png
715,cologne_000129_000019_,cologne,cologne_000129_000019_leftImg8bit.png,cologne_000129_000019_gtFine_labelIds.png
716,cologne_000130_000019_,cologne,cologne_000130_000019_leftImg8bit.png,cologne_000130_000019_gtFine_labelIds.png
717,cologne_000131_000019_,cologne,cologne_000131_000019_leftImg8bit.png,cologne_000131_000019_gtFine_labelIds.png
718,cologne_000132_000019_,cologne,cologne_000132_000019_leftImg8bit.png,cologne_000132_000019_gtFine_labelIds.png
719,cologne_000133_000019_,cologne,cologne_000133_000019_leftImg8bit.png,cologne_000133_000019_gtFine_labelIds.png
720,cologne_000134_000019_,cologne,cologne_000134_000019_leftImg8bit.png,cologne_000134_000019_gtFine_labelIds.png
721,cologne_000135_000019_,cologne,cologne_000135_000019_leftImg8bit.png,cologne_000135_000019_gtFine_labelIds.png
722,cologne_000136_000019_,cologne,cologne_000136_000019_leftImg8bit.png,cologne_000136_000019_gtFine_labelIds.png
723,cologne_000137_000019_,cologne,cologne_000137_000019_leftImg8bit.png,cologne_000137_000019_gtFine_labelIds.png
724,cologne_000138_000019_,cologne,cologne_000138_000019_leftImg8bit.png,cologne_000138_000019_gtFine_labelIds.png
725,cologne_000139_000019_,cologne,cologne_000139_000019_leftImg8bit.png,cologne_000139_000019_gtFine_labelIds.png
726,cologne_000140_000019_,cologne,cologne_000140_000019_leftImg8bit.png,cologne_000140_000019_gtFine_labelIds.png
727,cologne_000141_000019_,cologne,cologne_000141_000019_leftImg8bit.png,cologne_000141_000019_gtFine_labelIds.png
728,cologne_000142_000019_,cologne,cologne_000142_000019_leftImg8bit.png,cologne_000142_000019_gtFine_labelIds.png
729,cologne_000143_000019_,cologne,cologne_000143_000019_leftImg8bit.png,cologne_000143_000019_gtFine_labelIds.png
730,cologne_000144_000019_,cologne,cologne_000144_000019_leftImg8bit.png,cologne_000144_000019_gtFine_labelIds.png
731,cologne_000145_000019_,cologne,cologne_000145_000019_leftImg8bit.png,cologne_000145_000019_gtFine_labelIds.png
732,cologne_000146_000019_,cologne,cologne_000146_000019_leftImg8bit.png,cologne_000146_000019_gtFine_labelIds.png
733,cologne_000147_000019_,cologne,cologne_000147_000019_leftImg8bit.png,cologne_000147_000019_gtFine_labelIds.png
734,cologne_000148_000019_,cologne,cologne_000148_000019_leftImg8bit.png,cologne_000148_000019_gtFine_labelIds.png
735,cologne_000149_000019_,cologne,cologne_000149_000019_leftImg8bit.png,cologne_000149_000019_gtFine_labelIds.png
736,cologne_000150_000019_,cologne,cologne_000150_000019_leftImg8bit.png,cologne_000150_000019_gtFine_labelIds.png
737,cologne_000151_000019_,cologne,cologne_000151_000019_leftImg8bit.png,cologne_000151_000019_gtFine_labelIds.png
738,cologne_000152_000019_,cologne,cologne_000152_000019_leftImg8bit.png,cologne_000152_000019_gtFine_labelIds.png
739,cologne_000153_000019_,cologne,cologne_000153_000019_leftImg8bit.png,cologne_000153_000019_gtFine_labelIds.png
740,darmstadt_000000_000019_,darmstadt,darmstadt_000000_000019_leftImg8bit.png,darmstadt_000000_000019_gtFine_labelIds.png
741,darmstadt_000001_000019_,darmstadt,darmstadt_000001_000019_leftImg8bit.png,darmstadt_000001_000019_gtFine_labelIds.png
742,darmstadt_000002_000019_,darmstadt,darmstadt_000002_000019_leftImg8bit.png,darmstadt_000002_000019_gtFine_labelIds.png
743,darmstadt_000003_000019_,darmstadt,darmstadt_000003_000019_leftImg8bit.png,darmstadt_000003_000019_gtFine_labelIds.png
744,darmstadt_000004_000019_,darmstadt,darmstadt_000004_000019_leftImg8bit.png,darmstadt_000004_000019_gtFine_labelIds.png
745,darmstadt_000005_000019_,darmstadt,darmstadt_000005_000019_leftImg8bit.png,darmstadt_000005_000019_gtFine_labelIds.png
746,darmstadt_000006_000019_,darmstadt,darmstadt_000006_000019_leftImg8bit.png,darmstadt_000006_000019_gtFine_labelIds.png
747,darmstadt_000007_000019_,darmstadt,darmstadt_000007_000019_leftImg8bit.png,darmstadt_000007_000019_gtFine_labelIds.png
748,darmstadt_000008_000019_,darmstadt,darmstadt_000008_000019_leftImg8bit.png,darmstadt_000008_000019_gtFine_labelIds.png
749,darmstadt_000009_000019_,darmstadt,darmstadt_000009_000019_leftImg8bit.png,darmstadt_000009_000019_gtFine_labelIds.png
750,darmstadt_000010_000019_,darmstadt,darmstadt_000010_000019_leftImg8bit.png,darmstadt_000010_000019_gtFine_labelIds.png
751,darmstadt_000011_000019_,darmstadt,darmstadt_000011_000019_leftImg8bit.png,darmstadt_000011_000019_gtFine_labelIds.png
752,darmstadt_000012_000019_,darmstadt,darmstadt_000012_000019_leftImg8bit.png,darmstadt_000012_000019_gtFine_labelIds.png
753,darmstadt_000013_000019_,darmstadt,darmstadt_000013_000019_leftImg8bit.png,darmstadt_000013_000019_gtFine_labelIds.png
754,darmstadt_000014_000019_,darmstadt,darmstadt_000014_000019_leftImg8bit.png,darmstadt_000014_000019_gtFine_labelIds.png
755,darmstadt_000015_000019_,darmstadt,darmstadt_000015_000019_leftImg8bit.png,darmstadt_000015_000019_gtFine_labelIds.png
756,darmstadt_000016_000019_,darmstadt,darmstadt_000016_000019_leftImg8bit.png,darmstadt_000016_000019_gtFine_labelIds.png
757,darmstadt_000017_000019_,darmstadt,darmstadt_000017_000019_leftImg8bit.png,darmstadt_000017_000019_gtFine_labelIds.png
758,darmstadt_000018_000019_,darmstadt,darmstadt_000018_000019_leftImg8bit.png,darmstadt_000018_000019_gtFine_labelIds.png
759,darmstadt_000019_000019_,darmstadt,darmstadt_000019_000019_leftImg8bit.png,darmstadt_000019_000019_gtFine_labelIds.png
760,darmstadt_000020_000019_,darmstadt,darmstadt_000020_000019_leftImg8bit.png,darmstadt_000020_000019_gtFine_labelIds.png
761,darmstadt_000021_000019_,darmstadt,darmstadt_000021_000019_leftImg8bit.png,darmstadt_000021_000019_gtFine_labelIds.png
762,darmstadt_000022_000019_,darmstadt,darmstadt_000022_000019_leftImg8bit.png,darmstadt_000022_000019_gtFine_labelIds.png
763,darmstadt_000023_000019_,darmstadt,darmstadt_000023_000019_leftImg8bit.png,darmstadt_000023_000019_gtFine_labelIds.png
764,darmstadt_000024_000019_,darmstadt,darmstadt_000024_000019_leftImg8bit.png,darmstadt_000024_000019_gtFine_labelIds.png
765,darmstadt_000025_000019_,darmstadt,darmstadt_000025_000019_leftImg8bit.png,darmstadt_000025_000019_gtFine_labelIds.png
766,darmstadt_000026_000019_,darmstadt,darmstadt_000026_000019_leftImg8bit.png,darmstadt_000026_000019_gtFine_labelIds.png
767,darmstadt_000027_000019_,darmstadt,darmstadt_000027_000019_leftImg8bit.png,darmstadt_000027_000019_gtFine_labelIds.png
768,darmstadt_000028_000019_,darmstadt,darmstadt_000028_000019_leftImg8bit.png,darmstadt_000028_000019_gtFine_labelIds.png
769,darmstadt_000029_000019_,darmstadt,darmstadt_000029_000019_leftImg8bit.png,darmstadt_000029_000019_gtFine_labelIds.png
770,darmstadt_000030_000019_,darmstadt,darmstadt_000030_000019_leftImg8bit.png,darmstadt_000030_000019_gtFine_labelIds.png
771,darmstadt_000031_000019_,darmstadt,darmstadt_000031_000019_leftImg8bit.png,darmstadt_000031_000019_gtFine_labelIds.png
772,darmstadt_000032_000019_,darmstadt,darmstadt_000032_000019_leftImg8bit.png,darmstadt_000032_000019_gtFine_labelIds.png
773,darmstadt_000033_000019_,darmstadt,darmstadt_000033_000019_leftImg8bit.png,darmstadt_000033_000019_gtFine_labelIds.png
774,darmstadt_000034_000019_,darmstadt,darmstadt_000034_000019_leftImg8bit.png,darmstadt_000034_000019_gtFine_labelIds.png
775,darmstadt_000035_000019_,darmstadt,darmstadt_000035_000019_leftImg8bit.png,darmstadt_000035_000019_gtFine_labelIds.png
776,darmstadt_000036_000019_,darmstadt,darmstadt_000036_000019_leftImg8bit.png,darmstadt_000036_000019_gtFine_labelIds.png
777,darmstadt_000037_000019_,darmstadt,darmstadt_000037_000019_leftImg8bit.png,darmstadt_000037_000019_gtFine_labelIds.png
778,darmstadt_000038_000019_,darmstadt,darmstadt_000038_000019_leftImg8bit.png,darmstadt_000038_000019_gtFine_labelIds.png
779,darmstadt_000039_000019_,darmstadt,darmstadt_000039_000019_leftImg8bit.png,darmstadt_000039_000019_gtFine_labelIds.png
780,darmstadt_000040_000019_,darmstadt,darmstadt_000040_000019_leftImg8bit.png,darmstadt_000040_000019_gtFine_labelIds.png
781,darmstadt_000041_000019_,darmstadt,darmstadt_000041_000019_leftImg8bit.png,darmstadt_000041_000019_gtFine_labelIds.png
782,darmstadt_000042_000019_,darmstadt,darmstadt_000042_000019_leftImg8bit.png,darmstadt_000042_000019_gtFine_labelIds.png
783,darmstadt_000043_000019_,darmstadt,darmstadt_000043_000019_leftImg8bit.png,darmstadt_000043_000019_gtFine_labelIds.png
784,darmstadt_000044_000019_,darmstadt,darmstadt_000044_000019_leftImg8bit.png,darmstadt_000044_000019_gtFine_labelIds.png
785,darmstadt_000045_000019_,darmstadt,darmstadt_000045_000019_leftImg8bit.png,darmstadt_000045_000019_gtFine_labelIds.png
786,darmstadt_000046_000019_,darmstadt,darmstadt_000046_000019_leftImg8bit.png,darmstadt_000046_000019_gtFine_labelIds.png
787,darmstadt_000047_000019_,darmstadt,darmstadt_000047_000019_leftImg8bit.png,darmstadt_000047_000019_gtFine_labelIds.png
788,darmstadt_000048_000019_,darmstadt,darmstadt_000048_000019_leftImg8bit.png,darmstadt_000048_000019_gtFine_labelIds.png
789,darmstadt_000049_000019_,darmstadt,darmstadt_000049_000019_leftImg8bit.png,darmstadt_000049_000019_gtFine_labelIds.png
790,darmstadt_000050_000019_,darmstadt,darmstadt_000050_000019_leftImg8bit.png,darmstadt_000050_000019_gtFine_labelIds.png
791,darmstadt_000051_000019_,darmstadt,darmstadt_000051_000019_leftImg8bit.png,darmstadt_000051_000019_gtFine_labelIds.png
792,darmstadt_000052_000019_,darmstadt,darmstadt_000052_000019_leftImg8bit.png,darmstadt_000052_000019_gtFine_labelIds.png
793,darmstadt_000053_000019_,darmstadt,darmstadt_000053_000019_leftImg8bit.png,darmstadt_000053_000019_gtFine_labelIds.png
794,darmstadt_000054_000019_,darmstadt,darmstadt_000054_000019_leftImg8bit.png,darmstadt_000054_000019_gtFine_labelIds.png
795,darmstadt_000055_000019_,darmstadt,darmstadt_000055_000019_leftImg8bit.png,darmstadt_000055_000019_gtFine_labelIds.png
796,darmstadt_000056_000019_,darmstadt,darmstadt_000056_000019_leftImg8bit.png,darmstadt_000056_000019_gtFine_labelIds.png
797,darmstadt_000057_000019_,darmstadt,darmstadt_000057_000019_leftImg8bit.png,darmstadt_000057_000019_gtFine_labelIds.png
798,darmstadt_000058_000019_,darmstadt,darmstadt_000058_000019_leftImg8bit.png,darmstadt_000058_000019_gtFine_labelIds.png
799,darmstadt_000059_000019_,darmstadt,darmstadt_000059_000019_leftImg8bit.png,darmstadt_000059_000019_gtFine_labelIds.png
800,darmstadt_000060_000019_,darmstadt,darmstadt_000060_000019_leftImg8bit.png,darmstadt_000060_000019_gtFine_labelIds.png
801,darmstadt_000061_000019_,darmstadt,darmstadt_000061_000019_leftImg8bit.png,darmstadt_000061_000019_gtFine_labelIds.png
802,darmstadt_000062_000019_,darmstadt,darmstadt_000062_000019_leftImg8bit.png,darmstadt_000062_000019_gtFine_labelIds.png
803,darmstadt_000063_000019_,darmstadt,darmstadt_000063_000019_leftImg8bit.png,darmstadt_000063_000019_gtFine_labelIds.png
804,darmstadt_000064_000019_,darmstadt,darmstadt_000064_000019_leftImg8bit.png,darmstadt_000064_000019_gtFine_labelIds.png
805,darmstadt_000065_000019_,darmstadt,darmstadt_000065_000019_leftImg8bit.png,darmstadt_000065_000019_gtFine_labelIds.png
806,darmstadt_000066_000019_,darmstadt,darmstadt_000066_000019_leftImg8bit.png,darmstadt_000066_000019_gtFine_labelIds.png
807,darmstadt_000067_000019_,darmstadt,darmstadt_000067_000019_leftImg8bit.png,darmstadt_000067_000019_gtFine_labelIds.png
808,darmstadt_000068_000019_,darmstadt,darmstadt_000068_000019_leftImg8bit.png,darmstadt_000068_000019_gtFine_labelIds.png
809,darmstadt_000069_000019_,darmstadt,darmstadt_000069_000019_leftImg8bit.png,darmstadt_000069_000019_gtFine_labelIds.png
810,darmstadt_000070_000019_,darmstadt,darmstadt_000070_000019_leftImg8bit.png,darmstadt_000070_000019_gtFine_labelIds.png
811,darmstadt_000071_000019_,darmstadt,darmstadt_000071_000019_leftImg8bit.png,darmstadt_000071_000019_gtFine_labelIds.png
812,darmstadt_000072_000019_,darmstadt,darmstadt_000072_000019_leftImg8bit.png,darmstadt_000072_000019_gtFine_labelIds.png
813,darmstadt_000073_000019_,darmstadt,darmstadt_000073_000019_leftImg8bit.png,darmstadt_000073_000019_gtFine_labelIds.png
814,darmstadt_000074_000019_,darmstadt,darmstadt_000074_000019_leftImg8bit.png,darmstadt_000074_000019_gtFine_labelIds.png
815,darmstadt_000075_000019_,darmstadt,darmstadt_000075_000019_leftImg8bit.png,darmstadt_000075_000019_gtFine_labelIds.png
816,darmstadt_000076_000019_,darmstadt,darmstadt_000076_000019_leftImg8bit.png,darmstadt_000076_000019_gtFine_labelIds.png
817,darmstadt_000077_000019_,darmstadt,darmstadt_000077_000019_leftImg8bit.png,darmstadt_000077_000019_gtFine_labelIds.png
818,darmstadt_000078_000019_,darmstadt,darmstadt_000078_000019_leftImg8bit.png,darmstadt_000078_000019_gtFine_labelIds.png
819,darmstadt_000079_000019_,darmstadt,darmstadt_000079_000019_leftImg8bit.png,darmstadt_000079_000019_gtFine_labelIds.png
820,darmstadt_000080_000019_,darmstadt,darmstadt_000080_000019_leftImg8bit.png,darmstadt_000080_000019_gtFine_labelIds.png
821,darmstadt_000081_000019_,darmstadt,darmstadt_000081_000019_leftImg8bit.png,darmstadt_000081_000019_gtFine_labelIds.png
822,darmstadt_000082_000019_,darmstadt,darmstadt_000082_000019_leftImg8bit.png,darmstadt_000082_000019_gtFine_labelIds.png
823,darmstadt_000083_000019_,darmstadt,darmstadt_000083_000019_leftImg8bit.png,darmstadt_000083_000019_gtFine_labelIds.png
824,darmstadt_000084_000019_,darmstadt,darmstadt_000084_000019_leftImg8bit.png,darmstadt_000084_000019_gtFine_labelIds.png
825,dusseldorf_000000_000019_,dusseldorf,dusseldorf_000000_000019_leftImg8bit.png,dusseldorf_000000_000019_gtFine_labelIds.png
826,dusseldorf_000001_000019_,dusseldorf,dusseldorf_000001_000019_leftImg8bit.png,dusseldorf_000001_000019_gtFine_labelIds.png
827,dusseldorf_000002_000019_,dusseldorf,dusseldorf_000002_000019_leftImg8bit.png,dusseldorf_000002_000019_gtFine_labelIds.png
828,dusseldorf_000003_000019_,dusseldorf,dusseldorf_000003_000019_leftImg8bit.png,dusseldorf_000003_000019_gtFine_labelIds.png
829,dusseldorf_000004_000019_,dusseldorf,dusseldorf_000004_000019_leftImg8bit.png,dusseldorf_000004_000019_gtFine_labelIds.png
830,dusseldorf_000005_000019_,dusseldorf,dusseldorf_000005_000019_leftImg8bit.png,dusseldorf_000005_000019_gtFine_labelIds.png
831,dusseldorf_000006_000019_,dusseldorf,dusseldorf_000006_000019_leftImg8bit.png,dusseldorf_000006_000019_gtFine_labelIds.png
832,dusseldorf_000007_000019_,dusseldorf,dusseldorf_000007_000019_leftImg8bit.png,dusseldorf_000007_000019_gtFine_labelIds.png
833,dusseldorf_000008_000019_,dusseldorf,dusseldorf_000008_000019_leftImg8bit.png,dusseldorf_000008_000019_gtFine_labelIds.png
834,dusseldorf_000009_000019_,dusseldorf,dusseldorf_000009_000019_leftImg8bit.png,dusseldorf_000009_000019_gtFine_labelIds.png
835,dusseldorf_000010_000019_,dusseldorf,dusseldorf_000010_000019_leftImg8bit.png,dusseldorf_000010_000019_gtFine_labelIds.png
836,dusseldorf_000011_000019_,dusseldorf,dusseldorf_000011_000019_leftImg8bit.png,dusseldorf_000011_000019_gtFine_labelIds.png
837,dusseldorf_000012_000019_,dusseldorf,dusseldorf_000012_000019_leftImg8bit.png,dusseldorf_000012_000019_gtFine_labelIds.png
838,dusseldorf_000013_000019_,dusseldorf,dusseldorf_000013_000019_leftImg8bit.png,dusseldorf_000013_000019_gtFine_labelIds.png
839,dusseldorf_000014_000019_,dusseldorf,dusseldorf_000014_000019_leftImg8bit.png,dusseldorf_000014_000019_gtFine_labelIds.png
840,dusseldorf_000015_000019_,dusseldorf,dusseldorf_000015_000019_leftImg8bit.png,dusseldorf_000015_000019_gtFine_labelIds.png
841,dusseldorf_000016_000019_,dusseldorf,dusseldorf_000016_000019_leftImg8bit.png,dusseldorf_000016_000019_gtFine_labelIds.png
842,dusseldorf_000017_000019_,dusseldorf,dusseldorf_000017_000019_leftImg8bit.png,dusseldorf_000017_000019_gtFine_labelIds.png
843,dusseldorf_000018_000019_,dusseldorf,dusseldorf_000018_000019_leftImg8bit.png,dusseldorf_000018_000019_gtFine_labelIds.png
844,dusseldorf_000019_000019_,dusseldorf,dusseldorf_000019_000019_leftImg8bit.png,dusseldorf_000019_000019_gtFine_labelIds.png
845,dusseldorf_000020_000019_,dusseldorf,dusseldorf_000020_000019_leftImg8bit.png,dusseldorf_000020_000019_gtFine_labelIds.png
846,dusseldorf_000021_000019_,dusseldorf,dusseldorf_000021_000019_leftImg8bit.png,dusseldorf_000021_000019_gtFine_labelIds.png
847,dusseldorf_000022_000019_,dusseldorf,dusseldorf_000022_000019_leftImg8bit.png,dusseldorf_000022_000019_gtFine_labelIds.png
848,dusseldorf_000023_000019_,dusseldorf,dusseldorf_000023_000019_leftImg8bit.png,dusseldorf_000023_000019_gtFine_labelIds.png
849,dusseldorf_000024_000019_,dusseldorf,dusseldorf_000024_000019_leftImg8bit.png,dusseldorf_000024_000019_gtFine_labelIds.png
850,dusseldorf_000025_000019_,dusseldorf,dusseldorf_000025_000019_leftImg8bit.png,dusseldorf_000025_000019_gtFine_labelIds.png
851,dusseldorf_000026_000019_,dusseldorf,dusseldorf_000026_000019_leftImg8bit.png,dusseldorf_000026_000019_gtFine_labelIds.png
852,dusseldorf_000027_000019_,dusseldorf,dusseldorf_000027_000019_leftImg8bit.png,dusseldorf_000027_000019_gtFine_labelIds.png
853,dusseldorf_000028_000019_,dusseldorf,dusseldorf_000028_000019_leftImg8bit.png,dusseldorf_000028_000019_gtFine_labelIds.png
854,dusseldorf_000029_000019_,dusseldorf,dusseldorf_000029_000019_leftImg8bit.png,dusseldorf_000029_000019_gtFine_labelIds.png
855,dusseldorf_000030_000019_,dusseldorf,dusseldorf_000030_000019_leftImg8bit.png,dusseldorf_000030_000019_gtFine_labelIds.png
856,dusseldorf_000031_000019_,dusseldorf,dusseldorf_000031_000019_leftImg8bit.png,dusseldorf_000031_000019_gtFine_labelIds.png
857,dusseldorf_000032_000019_,dusseldorf,dusseldorf_000032_000019_leftImg8bit.png,dusseldorf_000032_000019_gtFine_labelIds.png
858,dusseldorf_000033_000019_,dusseldorf,dusseldorf_000033_000019_leftImg8bit.png,dusseldorf_000033_000019_gtFine_labelIds.png
859,dusseldorf_000034_000019_,dusseldorf,dusseldorf_000034_000019_leftImg8bit.png,dusseldorf_000034_000019_gtFine_labelIds.png
